148.0,4.347151732940836
144.0,4.571223680572972
140.0,4.403584787385858
136.0,4.132977029463367
132.0,3.922738315642209
128.0,4.106201674643456
124.0,4.22210754375498
120.0,4.241475101843737
116.0,4.008201000724494
112.0,3.937864805938833
108.0,3.901526398607463
104.0,4.0182115589196785
100.0,3.8103885323010616
96.0,3.809476131649209
92.0,3.929435661240893
88.0,4.083297032065979
84.0,3.9525422734449585
80.0,4.299796852319491
76.0,4.360227972834186
72.0,4.051226284360148
68.0,4.695426174101205
64.0,4.228512094076089
60.0,4.018933898668614
56.0,4.13793401167293
52.0,4.077321953662164
48.0,4.102447507850528
44.0,3.824946106261397
40.0,3.838536685029124
36.0,3.8582640765761296
32.0,3.852399135532643
28.0,3.910061597590798
24.0,3.964646267317138
20.0,4.020646113138425
16.0,4.074819811439009
12.0,3.874063180336161
8.0,4.083074744842678
4.0,4.031524385381455
0.0,3.904272648487536
-4.0,4.473852460554291
-8.0,4.793068556570797
-12.0,4.611022579905534
-16.0,4.744634871254737
-20.0,4.900808856123598
-24.0,5.022727190699538
-28.0,5.282456334894833
-32.0,5.186700817279918
-36.0,5.749412535747974
-40.0,5.495510545914413
-44.0,5.629979377446054
-48.0,5.368543187317963
-52.0,5.620498429915066
-56.0,5.197461314201359
-60.0,5.380625184340961
-64.0,5.436425319114975
-68.0,5.200340937069861
-72.0,5.538720377297817
-76.0,5.133434849011523
-80.0,5.189708534222474
-84.0,5.545730580282228
-88.0,5.117367848723154
-92.0,5.359653249589725
-96.0,5.241085354411565
-100.0,
-104.0,5.558732969112906
-108.0,5.485473398697034
-112.0,5.517611942002454
-116.0,5.457672072801198
-120.0,5.254000600004475
-124.0,5.258482410344728
-128.0,5.40182995688837
-132.0,5.486948787697567
-136.0,5.405568077284408
-140.0,5.420726426281635
-144.0,5.429227809891791
-148.0,5.524295103105723
-152.0,5.260054488881159
-156.0,5.61771963716016
-160.0,5.802829216342305
-164.0,5.358729417013027
-168.0,5.464265581564824
-172.0,5.385391816318928
-176.0,5.476204236589419
