100.0,4.0346563768122
96.0,4.02693501453829
92.0,3.8831900288023564
88.0,4.13467579850239
84.0,4.079307733362903
80.0,3.7815137558113
76.0,3.8387069183685925
72.0,3.7083298952168318
68.0,3.7175006709239957
64.0,3.514363946432184
60.0,3.6296131769077307
56.0,4.221774874736843
52.0,
48.0,
44.0,3.8795507926268686
40.0,3.576571201673757
36.0,3.5349601035447646
32.0,3.6013537148740573
28.0,3.572569155134445
24.0,4.044816864513753
20.0,4.0564873917491004
16.0,4.087498038641555
12.0,4.188633008112844
8.0,4.6911278665617155
4.0,4.7375725956208505
0.0,4.208070109522009
-4.0,4.65198755275859
-8.0,4.651554912344952
-12.0,4.681799724995532
-16.0,5.096901153940785
-20.0,5.437879288920528
-24.0,5.139885300679037
-28.0,5.2704687255698355
-32.0,5.042676126818757
-36.0,5.305579739256844
-40.0,5.209267276430711
-44.0,5.699039024314027
-48.0,5.291452375558075
-52.0,5.219154022121283
-56.0,5.65876131807663
-60.0,5.774096401370449
-64.0,5.758747284875796
-68.0,5.809715910779135
-72.0,5.757220386841935
-76.0,5.527107499716845
-80.0,5.604973782186932
-84.0,5.898821267960665
-88.0,5.790623688664658
-92.0,5.641983207857254
-96.0,5.920949261239413
-100.0,5.90998916703924
-104.0,6.190458731600675
-108.0,5.965249441579024
-112.0,5.871418922665497
-116.0,5.949463457422244
-120.0,5.765804354479535
-124.0,6.075103318595205
-128.0,5.989963985107739
-132.0,5.859424997286729
-136.0,5.722977112567054
-140.0,5.884345924738117
-144.0,5.942630267113798
-148.0,5.950692911156828
-152.0,5.6187912797516
-156.0,5.627371979968389
-160.0,5.889088604283485
-164.0,5.934850286684106
-168.0,5.728893892371629
-172.0,5.85363517759716
-176.0,6.367527042631879
-180.0,5.977065802934327
-184.0,6.076281303421589
-188.0,6.0757889156551785
-192.0,6.203632110892333
-196.0,6.411641500543148
-200.0,5.868703918072969
-204.0,5.707066711216817
-208.0,5.993307336990049
-212.0,5.961689447347464
-216.0,6.057284462457014
-220.0,6.679170323690607
-224.0,5.844474838120712
-228.0,6.216533982388335
-232.0,5.688493036239775
-236.0,5.683559494980756
-240.0,5.7331167535248575
-244.0,5.466802821819646
-248.0,5.801168859193083
