250.0,2.535479879435594
248.0,2.6077933366571107
246.0,3.0898259163597244
244.0,2.71724756037137
242.0,2.7124743890052083
240.0,2.460630333730923
238.0,2.940255347823868
236.0,2.9398925077553595
234.0,2.9503950928924474
232.0,3.1051128284501854
230.0,2.7460593963502316
228.0,2.1776756376653763
226.0,3.421846529406934
224.0,2.975145656409371
222.0,2.8056187024181316
220.0,2.265195456020279
218.0,2.89475407697752
216.0,3.0483616479619626
214.0,2.1582916522961244
212.0,3.2273213756604973
210.0,2.8786269305093843
208.0,2.907743881457935
206.0,2.9056610518911556
204.0,2.1738295160804135
202.0,2.9036868642159175
200.0,2.219568688427928
198.0,2.6346448880086863
196.0,3.097312913296686
194.0,3.1201299332890424
192.0,2.576565872808806
190.0,2.5493624693351578
188.0,2.182722341880068
186.0,2.668869220492914
184.0,4.192472025791702
182.0,2.819408001391276
180.0,2.3565786731089426
178.0,2.1688328356445714
176.0,2.637155522325662
174.0,2.6898558635981744
172.0,3.1692668332433582
170.0,2.697638038726765
168.0,2.6207277976130645
166.0,2.0990651999705654
164.0,2.3350097613653285
162.0,2.3855592083925643
160.0,2.211055569991889
158.0,2.7149226103388275
156.0,2.1964216675713986
154.0,1.5729589277170504
152.0,2.8787966912075933
150.0,2.5924939992784357
148.0,2.515779811536157
146.0,2.941878335092875
144.0,3.181488253340797
142.0,2.833910884179739
140.0,2.7116139881901233
138.0,2.688467549609579
136.0,2.8423112187899657
134.0,3.044601454615309
132.0,2.696020451785236
130.0,2.550897739107628
128.0,2.3709740043560146
126.0,2.460762338857016
124.0,2.2532885891178362
122.0,2.8075214851777774
120.0,2.410200027078392
118.0,2.6563083939781933
116.0,2.7368152272633037
114.0,2.5123603949701696
112.0,2.5784359006056614
110.0,2.389605059690374
108.0,2.8812504354862454
106.0,2.2509481062743113
104.0,2.6995622123198415
102.0,2.5449280831869254
100.0,2.9980126402902925
98.0,2.614117342397757
96.0,2.213223396357172
94.0,2.655013827636063
92.0,2.599419560983428
90.0,2.2373980653252667
88.0,2.986401311109015
86.0,2.874123090496821
84.0,2.622573939810793
82.0,3.645919759673801
80.0,2.72601480039007
78.0,2.678620598206378
76.0,3.131133759817294
74.0,2.5513583587467106
72.0,2.541294995490208
70.0,3.1526872563929738
68.0,2.8427063376773747
66.0,2.6608881432804994
64.0,2.8148853276169676
62.0,2.7769363636996234
60.0,2.6208996498091213
58.0,2.895683205853005
56.0,3.072159993487299
54.0,3.1373087834390425
52.0,2.7228286945223563
50.0,2.628789145531015
48.0,2.889694469764801
46.0,2.446501737112334
44.0,3.047311634863635
42.0,3.1942599035398778
40.0,3.130412263534322
38.0,2.557549079020307
36.0,2.7643701690733544
34.0,2.997650938984097
32.0,3.2817043521906557
30.0,3.316985398219581
28.0,3.2740885633250287
26.0,2.910367684323052
24.0,3.361244238185096
22.0,3.51662114733667
20.0,3.1164782213838014
18.0,3.12077227697115
16.0,3.551172477553175
14.0,2.9243168271434614
12.0,3.3545001891602073
10.0,3.3937003748444905
8.0,4.103262072708904
6.0,3.679029661475863
4.0,3.9319022483612303
2.0,4.191788419827081
0.0,4.411595332310828
-2.0,4.473537905350342
-4.0,4.270505729731466
-6.0,4.450471099403076
-8.0,4.667209540613321
-10.0,4.819652791530456
-12.0,4.434759378969185
-14.0,4.274584031477769
-16.0,5.142471391824443
-18.0,4.4972866878157065
-20.0,3.9077975690933444
-22.0,3.95068858960946
-24.0,4.492529003427341
-26.0,4.157702563450599
-28.0,4.287832736486641
-30.0,4.315891202789156
-32.0,3.8770632863321217
-34.0,4.279750586177485
-36.0,4.723781713905518
-38.0,4.198280283342083
-40.0,4.5870279666513545
-42.0,4.731179664816481
-44.0,4.785543880262336
-46.0,4.490666689260314
-48.0,4.649680538146869
-50.0,4.578518278231902
-52.0,4.266468509762242
-54.0,3.9960930877150234
-56.0,4.711603605878275
-58.0,4.541642304369911
-60.0,4.163671918166929
-62.0,4.829047778938919
-64.0,4.281559327976822
-66.0,3.970329355199183
-68.0,4.436421990596585
-70.0,4.279163912335463
-72.0,4.245579503348145
-74.0,4.847773614244185
-76.0,4.8549834805555925
-78.0,4.611616364663053
-80.0,4.40958055279176
-82.0,4.373166000374837
-84.0,4.33734836918047
-86.0,4.217309414746181
-88.0,4.527065320499452
-90.0,4.419476737417886
-92.0,4.037247655441961
-94.0,4.236661775232981
-96.0,4.572161361649787
-98.0,3.6867972879096116
-100.0,3.999552958079099
-102.0,4.718570277475771
-104.0,4.446086423710351
-106.0,4.164797454316586
-108.0,4.334885919198316
-110.0,4.377255843176296
-112.0,4.939576754871688
-114.0,4.803368509474054
-116.0,4.833709328796431
-118.0,4.481554562399387
-120.0,3.986472400656836
-122.0,4.758537117771284
-124.0,4.554406476746027
-126.0,4.001495268618628
-128.0,3.9565784148013776
-130.0,4.445818913900539
-132.0,3.938286612515051
-134.0,4.3227131650743615
-136.0,4.219209507504826
-138.0,4.586387017957592
-140.0,4.656765090442308
-142.0,4.702481470069451
-144.0,4.3583563860968315
-146.0,4.570852380890654
-148.0,4.867842043004283
-150.0,4.305591078173788
-152.0,4.499673847153227
-154.0,4.501886797321893
-156.0,3.9471638872295913
-158.0,4.363153666970744
-160.0,4.045867848921811
-162.0,4.151412015135106
-164.0,4.454729213578808
-166.0,4.822022062350224
-168.0,4.077934056124437
-170.0,4.813352173868625
-172.0,4.543647759479896
-174.0,4.998777537802936
